"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
40122020,4012,2020,"GA1160000","GA1160000","","N","N",,"I","PULASKI","PULASKI CO SO HAWKINSVILLE","Pulaski","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",11030,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",18,5,23,1,11,12,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","PULASKI","Non-MSA","Y","Y","Y"
40142020,4014,2020,"GA1170000","GA1170000","","N","N",,"I","PUTNAM","PUTNAM CO SO EATONTON","Putnam","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",15436,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","PUTNAM","Non-MSA","Y","Y","Y"
40152020,4015,2020,"GA1170100","GA1170100","","N","N",,"I","EATONTON","EATONTON PD","Eatonton","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",6753,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,1,7,8,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-AUG-19,01-AUG-19,01-AUG-19,"N","PUTNAM","Non-MSA","Y","Y","Y"
40182020,4018,2020,"GA1190000","GA1190000","","N","N",,"I","RABUN","RABUN CO SO CLAYTON","Rabun","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",13159,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",42,0,42,11,3,14,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","RABUN","Non-MSA","Y","Y","Y"
40212020,4021,2020,"GA1190300","GA1190300","","N","N",,"I","TALLULAH FALLS","TALLULAH FALLS PD","Tallulah Falls","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",171,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-JAN-20,01-JAN-20,,,,"N","RABUN; HABERSHAM","Non-MSA","Y","Y","Y"
40222020,4022,2020,"GA1190400","GA1190400","","N","N",,"I","DILLARD","DILLARD PD","Dillard","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",378,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,1,2,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JAN-20,01-DEC-19,,"N","RABUN","Non-MSA","Y","Y","Y"
40322020,4032,2020,"GA1210400","GA1210400","","N","N",,"I","AUGUSTA UNIVERSITY","MEDICAL COLLEGE OF GEORGIA PUBLIC SAFETY","Augusta University","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",33,1,34,9,14,23,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-OCT-19,01-OCT-19,01-FEB-20,"N","RICHMOND","Augusta-Richmond County, GA-SC","Y","Y","Y"
40342020,4034,2020,"GA1210600","GA1210600","","N","N",,"I","AUGUSTA BOARD OF EDUCAT","COUNTY BOARD OF EDUCATION DPS AUGUSTA","Augusta Board of Education","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",21,1,22,10,3,13,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-NOV-19,01-OCT-19,01-OCT-19,"N","RICHMOND","Augusta-Richmond County, GA-SC","Y","Y","Y"
40352020,4035,2020,"GA1210700","GA1210700","","N","N",,"I","RICHMOND COUNTY MARSHAL","COUNTY MARSHALL'S OFFICE AUGUSTA","Richmond County Marshal","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","Other",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",37,6,43,8,7,15,0,0,01-JAN-18,01-AUG-20,01-AUG-20,,,,"N","RICHMOND","Augusta-Richmond County, GA-SC","Y","Y","Y"
40362020,4036,2020,"GA1210800","GA1210800","","N","N",,"I","BLYTHE","CITY OF BLYTHE POLICE DEPARTMENT BLYTHE","Blythe","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",709,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-18,01-DEC-18,01-DEC-18,01-OCT-19,01-AUG-19,01-OCT-19,"N","BURKE; RICHMOND","Augusta-Richmond County, GA-SC","Y","Y","Y"
40402020,4040,2020,"GA1230000","GA1230000","","N","N",,"I","SCHLEY","SCHLEY CO SO ELLAVILLE","Schley","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",3403,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,3,7,0,1,1,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-21,01-FEB-21,01-FEB-21,"N","SCHLEY","Non-MSA","Y","Y","Y"
40412020,4041,2020,"GA1230100","GA1230100","","N","N",,"I","ELLAVILLE","ELLAVILLE PD","Ellaville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1872,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-21,01-FEB-21,01-FEB-21,"N","SCHLEY","Non-MSA","Y","Y","Y"
40432020,4043,2020,"GA1240100","GA1240100","","N","N",,"I","SYLVANIA","SYLVANIA PD","Sylvania","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2449,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,1,3,4,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","SCREVEN","Non-MSA","Y","Y","Y"
40452020,4045,2020,"GA1240300","GA1240300","","N","N",,"I","NEWINGTON","NEWINGTON","Newington","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",261,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JAN-20,01-JAN-20,,"N","SCREVEN","Non-MSA","Y","Y","Y"
40472020,4047,2020,"GA1250000","GA1250000","","N","N",,"I","SEMINOLE","SEMINOLE CO SO DONALSONVILLE","Seminole","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",5565,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",20,2,22,5,9,14,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-MAY-20,01-MAY-20,01-MAY-20,"N","SEMINOLE","Non-MSA","Y","Y","Y"
40482020,4048,2020,"GA1250100","GA1250100","","N","N",,"I","DONALSONVILLE","DONALSONVILLE PD","Donalsonville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",2445,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,3,1,4,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-DEC-19,"N","SEMINOLE","Non-MSA","Y","Y","Y"
40492020,4049,2020,"GA1260000","GA1260000","","N","N",,"I","SPALDING","SPALDING CO SO GRIFFIN","Spalding","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",44120,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",85,25,110,20,46,66,0,0,01-JAN-18,01-NOV-19,01-NOV-19,01-MAY-20,01-MAY-20,01-MAY-20,"N","SPALDING","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
40502020,4050,2020,"GA1260100","GA1260100","","N","N",,"I","GRIFFIN","GRIFFIN PD","Griffin","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",22773,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",61,3,64,11,6,17,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","SPALDING","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
40512020,4051,2020,"GA1260400","GA1260400","","N","N",,"I","SOUTHERN CRESCENT TECH C","SOUTHERN CRESCENT TECHNICAL COLLEGE POLICE","Southern Crescent Technical College","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,3,0,3,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-MAR-20,01-MAR-20,01-NOV-20,"N","SPALDING","Atlanta-Sandy Springs-Alpharetta, GA","Y","Y","Y"
40522020,4052,2020,"GA1270000","GA1270000","","N","N",,"I","STEPHENS","STEPHENS CO SO TOCCOA","Stephens","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",17550,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","STEPHENS","Non-MSA","Y","Y","Y"
40532020,4053,2020,"GA1270100","GA1270100","","N","N",,"I","TOCCOA","TOCCOA PD","Toccoa","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",8312,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",27,0,27,4,1,5,0,0,01-JAN-18,01-MAY-19,01-MAY-19,01-SEP-20,01-SEP-20,01-OCT-20,"N","STEPHENS","Non-MSA","Y","Y","Y"
40542020,4054,2020,"GA1280000","GA1280000","","N","N",,"I","STEWART","STEWART CO SO LUMPKIN","Stewart","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",3729,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","STEWART","Columbus, GA-AL","Y","Y","Y"
40582020,4058,2020,"GA1290000","GA1290000","","N","N",,"I","SUMTER","SUMTER CO SO AMERICUS","Sumter","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",13159,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",46,6,52,25,22,47,0,0,01-JAN-18,01-JAN-18,01-JAN-18,01-SEP-20,01-MAY-20,01-MAY-20,"N","SUMTER","Non-MSA","Y","Y","Y"
40592020,4059,2020,"GA1290100","GA1290100","","N","N",,"I","AMERICUS","AMERICUS PD","Americus","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",14910,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,2,31,3,7,10,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-SEP-19,01-SEP-19,01-SEP-19,"N","SUMTER","Non-MSA","Y","Y","Y"
40602020,4060,2020,"GA1290200","GA1290200","","N","N",,"I","LESLIE","LESLIE PD","Leslie","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",367,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-18,01-JAN-20,01-JAN-20,,,,"N","SUMTER","Non-MSA","Y","Y","Y"
40622020,4062,2020,"GA1290400","GA1290400","","N","N",,"I","GA SOUTHWESTERN STATE UN","GA SOUTHWESTERN STATE UNIV SECURITY PD","Georgia Southwestern State University","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,2,0,2,0,0,01-JAN-18,01-DEC-18,01-DEC-18,01-MAR-19,01-MAR-19,01-MAR-19,"N","SUMTER","Non-MSA","Y","Y","Y"
40652020,4065,2020,"GA1300200","GA1300200","","N","N",,"I","WOODLAND","WOODLAND","Woodland","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",348,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-JAN-20,01-JAN-20,,,,"N","TALBOT","Columbus, GA-AL","Y","Y","Y"
40692020,4069,2020,"GA1320000","GA1320000","","N","N",,"I","TATTNALL","TATTNALL CO SO REIDSVILLE","Tattnall","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",17572,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",24,14,38,0,11,11,0,0,01-JAN-18,01-JAN-19,01-JAN-19,01-NOV-20,01-NOV-20,01-NOV-20,"N","TATTNALL","Non-MSA","Y","Y","Y"
40702020,4070,2020,"GA1320100","GA1320100","","N","N",,"I","GLENNVILLE","GLENNVILLE PD","Glennville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",5004,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,2,3,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JAN-20,01-DEC-19,01-JAN-20,"N","TATTNALL","Non-MSA","Y","Y","Y"
40752020,4075,2020,"GA1330100","GA1330100","","N","N",,"I","BUTLER","BUTLER PD","Butler","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1739,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,1,0,1,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-NOV-20,01-NOV-20,,"N","TAYLOR","Non-MSA","Y","Y","Y"
40762020,4076,2020,"GA1330200","GA1330200","","N","N",,"I","REYNOLDS","REYNOLDS PD","Reynolds","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",949,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-MAR-21,01-MAR-21,01-MAR-21,"N","TAYLOR","Non-MSA","Y","Y","Y"
40782020,4078,2020,"GA1340100","GA1340100","","N","N",,"I","MCRAE-HELENA","MC RAE PD","McRae-Helena","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",8246,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,0,11,0,1,1,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","WHEELER; TELFAIR","Non-MSA","Y","Y","Y"
40842020,4084,2020,"GA1350100","GA1350100","","N","N",,"I","DAWSON","DAWSON PD","Dawson","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",4073,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,2,8,2,4,6,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-MAY-20,01-MAY-20,,"N","TERRELL","Albany, GA","Y","Y","Y"
40862020,4086,2020,"GA1360000","GA1360000","","N","N",,"I","THOMAS","THOMAS CO SO THOMASVILLE","Thomas","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",22629,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",55,11,66,3,18,21,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","THOMAS","Non-MSA","Y","Y","Y"
40872020,4087,2020,"GA1360100","GA1360100","","N","N",,"I","THOMASVILLE","THOMASVILLE PD","Thomasville","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",18512,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","N",,,,,,,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","THOMAS","Non-MSA","Y","Y","Y"
40882020,4088,2020,"GA1360200","GA1360200","","N","N",,"I","BOSTON","BOSTON PD","Boston","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1317,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,1,0,1,0,0,01-JAN-18,01-JAN-20,01-JAN-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","THOMAS","Non-MSA","Y","Y","Y"
40892020,4089,2020,"GA1360300","GA1360300","","N","N",,"I","COOLIDGE","COOLIDGE PD","Coolidge","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",529,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-JAN-20,01-JAN-20,01-APR-20,"N","THOMAS","Non-MSA","Y","Y","Y"
40942020,4094,2020,"GA1370000","GA1370000","","N","N",,"I","TIFT","TIFT CO SO TIFTON","Tift","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",22520,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",44,16,60,5,31,36,0,0,01-JAN-18,01-AUG-18,01-AUG-18,01-OCT-19,01-OCT-19,01-OCT-19,"N","TIFT","Non-MSA","Y","Y","Y"
40962020,4096,2020,"GA1370200","GA1370200","","N","N",,"I","OMEGA","OMEGA PD","Omega","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",1231,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","COLQUITT; TIFT","Non-MSA","Y","Y","Y"
40982020,4098,2020,"GA1370400","GA1370400","","N","N",,"I","ABRAHAM BALDWIN AGRIC CO","BALDWIN AGRICULTURAL COLL SECURITY DEPT TIFTON","Abraham Baldwin Agricultural College","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",12,0,12,3,1,4,0,0,01-JAN-18,01-JUL-19,01-JUL-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","TIFT","Non-MSA","Y","Y","Y"
41012020,4101,2020,"GA1380200","GA1380200","","N","N",,"I","VIDALIA","VIDALIA PD","Vidalia","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",10398,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",22,2,24,6,9,15,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","MONTGOMERY; TOOMBS","Non-MSA","Y","Y","Y"
41022020,4102,2020,"GA1390000","GA1390000","","N","N",,"I","TOWNS","TOWNS CO SO HIAWASSEE","Towns","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",11281,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",18,10,28,2,11,13,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","TOWNS","Non-MSA","Y","Y","Y"
41032020,4103,2020,"GA1390100","GA1390100","","N","N",,"I","HIAWASSEE","HIAWASSEE PD","Hiawassee","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",916,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,1,0,1,0,0,01-JAN-18,01-SEP-19,01-SEP-19,01-AUG-20,01-AUG-20,01-AUG-20,"N","TOWNS","Non-MSA","Y","Y","Y"
41052020,4105,2020,"GA139039E","GA1390300","","N","N",,"I","YOUNG HARRIS COLLEGE","YOUNG HARRIS COLLEGE DEPT OF PUBLIC SAFETY","Young Harris College","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","University or College",0,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","TOWNS","Non-MSA","Y","Y","Y"
41062020,4106,2020,"GA1400000","GA1400000","","N","N",,"I","TREUTLEN","TREUTLEN CO SO SOPERTON","Treutlen","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",3740,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,3,13,1,7,8,0,0,01-JAN-18,01-OCT-19,01-OCT-19,01-FEB-20,01-FEB-20,01-FEB-20,"N","TREUTLEN","Non-MSA","Y","Y","Y"
41102020,4110,2020,"GA1410200","GA1410200","","N","N",,"I","LAGRANGE","LA GRANGE PD","LaGrange","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","City",30406,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",71,4,75,15,15,30,0,0,01-JAN-18,01-JAN-18,01-JAN-18,01-SEP-20,01-SEP-20,,"N","TROUP","Non-MSA","Y","Y","Y"
41132020,4113,2020,"GA1420000","GA1420000","","N","N",,"I","TURNER","TURNER CO SO ASHBURN","Turner","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",3560,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",19,14,33,2,15,17,0,0,01-JAN-18,01-DEC-19,01-DEC-19,01-FEB-21,01-FEB-21,01-FEB-21,"N","TURNER","Non-MSA","Y","Y","Y"
41162020,4116,2020,"GA1430000","GA1430000","","N","N",,"I","TWIGGS","TWIGGS CO SO JEFFERSONVILLE","Twiggs","","A",13,"Georgia","GA","GA","5","South Atlantic","3","South","Region III","County",8018,23363,"GAUCR0001","Georgia Bureau of Investigation Georgia Crime Information Center","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",30,2,32,5,12,17,0,0,01-JAN-18,01-AUG-19,01-AUG-19,01-JUL-20,01-NOV-19,01-MAY-20,"N","TWIGGS","Macon-Bibb County, GA","Y","Y","Y"
