"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
306772020,30677,2020,"IN0320500","IN0320500","","N","N",,"I","AMO","","Amo","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",434,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
306782020,30678,2020,"IN0320700","IN0320700","","N","N",,"I","CLAYTON","","Clayton","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1065,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAR-20,01-MAR-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","HENDRICKS","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
314542020,31454,2020,"IN0780100","IN0780100","","N","N",,"I","VEVAY","","Vevay","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1646,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-NOV-19,01-NOV-19,01-AUG-20,01-AUG-20,01-AUG-20,"N","SWITZERLAND","Non-MSA","Y","Y","Y"
314552020,31455,2020,"IN0370300","IN0370300","","N","N",,"I","REMINGTON","","Remington","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1150,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","JASPER","Chicago-Naperville-Elgin, IL-IN-WI","Y","Y","Y"
314562020,31456,2020,"IN0080400","IN0080400","","N","N",,"I","BURLINGTON","","Burlington","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",604,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-OCT-19,01-OCT-19,01-AUG-20,01-AUG-20,01-AUG-20,"N","CARROLL","Lafayette-West Lafayette, IN","Y","Y","Y"
314572020,31457,2020,"IN0410700","IN0410700","","N","N",,"I","TRAFALGAR","","Trafalgar","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1373,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUL-20,01-JUL-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","JOHNSON","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
316202020,31620,2020,"IN045249E","IN045249E","","N","N",,"I","INDIANA HARBOR BELT RAILROAD","","Indiana Harbor Belt Railroad","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","Other",0,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAR-19,01-MAR-19,,,,"N","LAKE","Chicago-Naperville-Elgin, IL-IN-WI","Y","Y","Y"
316212020,31621,2020,"IN0300200","IN0300200","","N","N",,"I","FORTVILLE","","Fortville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",4190,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JUN-20,01-JUN-20,01-SEP-20,,01-SEP-20,"N","HANCOCK","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
316222020,31622,2020,"IN0290600","IN0290600","","N","N",,"I","CICERO","","Cicero","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",4967,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-20,01-MAY-20,01-SEP-20,01-SEP-20,01-SEP-20,"N","HAMILTON","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
316232020,31623,2020,"IN0300700","IN0300700","","N","N",,"I","MCCORDSVILLE","","McCordsville","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",7801,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-SEP-20,01-OCT-20,01-SEP-20,"N","HANCOCK","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
317742020,31774,2020,"IN0290500","IN0290500","","N","N",,"I","ARCADIA","","Arcadia","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1662,27128,"INUCR0001","Indiana State Police","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-APR-20,01-APR-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","HAMILTON","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
317752020,31775,2020,"IN0290300","IN0290300","","N","N",,"I","SHERIDAN","","Sheridan","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",3089,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-MAY-20,01-MAY-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","HAMILTON","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
322552020,32255,2020,"IN0410600","IN0410600","","N","N",,"I","WHITELAND","","Whiteland","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",4574,27128,"INUCR0001","Indiana State Police","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-20,01-AUG-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","JOHNSON","Indianapolis-Carmel-Anderson, IN","Y","Y","Y"
324952020,32495,2020,"IN0910300","IN0910300","","N","N",,"I","MONON","","Monon","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1740,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-20,01-JAN-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","WHITE","Non-MSA","Y","Y","Y"
324992020,32499,2020,"IN0740100","IN0740100","","N","N",,"I","ROCKPORT","","Rockport","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2130,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-JAN-19,01-JAN-19,01-JAN-21,01-JAN-21,01-JAN-21,"N","SPENCER","Non-MSA","Y","Y","Y"
325002020,32500,2020,"IN0760300","IN0760300","","N","N",,"I","FREMONT","","Fremont","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",2195,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-AUG-19,01-AUG-19,01-JAN-21,01-JAN-21,01-JAN-21,"N","STEUBEN","Non-MSA","Y","Y","Y"
325012020,32501,2020,"IN0500600","IN0500600","","N","N",,"I","ARGOS","","Argos","","A",19,"Indiana","IN","IN","3","East North Central","2","Midwest","Region II","City",1619,27128,"INUCR0001","Indiana State Police","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-13,01-NOV-19,01-NOV-19,01-JAN-21,01-JAN-21,01-JAN-21,"N","MARSHALL","Non-MSA","Y","Y","Y"
